ch1voltsWL2,ch5voltsWL2
0.00017646,0.0038111
5.2565e-05,0.0028474
-0.00012203,0.0015203
-0.00030499,-0.00011221
-0.00046174,-0.0018253
-0.00059168,-0.0034014
-0.00072187,-0.004751
-0.00087463,-0.0059074
-0.0010421,-0.0069513
-0.0011937,-0.0079422
-0.0013076,-0.0088816
-0.0013902,-0.0097059
-0.0014647,-0.010324
-0.0015445,-0.010705
-0.0016237,-0.010962
-0.0016917,-0.011308
-0.0017499,-0.011904
-0.0018059,-0.012706
-0.0018554,-0.013506
-0.0018812,-0.014145
-0.0018726,-0.014667
-0.0018415,-0.015247
-0.0018106,-0.015971
-0.0017873,-0.016735
-0.0017576,-0.017386
-0.0017103,-0.017924
-0.0016596,-0.018512
-0.0016314,-0.01926
-0.001628,-0.020074
-0.001615,-0.020776
-0.001556,-0.021337
-0.0014566,-0.021927
-0.0013628,-0.022686
-0.0013118,-0.023505
-0.0012931,-0.024129
-0.0012634,-0.024459
-0.0011974,-0.024692
-0.0011127,-0.025092
-0.0010434,-0.025687
-0.00099837,-0.026244
-0.00095666,-0.026573
-0.00089887,-0.026762
-0.00083144,-0.027061
-0.00077296,-0.027567
-0.00072473,-0.028103
-0.00066715,-0.028425
-0.0005876,-0.028485
-0.0005029,-0.028437
-0.00044563,-0.028419
-0.00042896,-0.028408
-0.00043045,-0.028327
-0.00041207,-0.02825
-0.00035284,-0.028421
-0.00026057,-0.029037
-0.00015762,-0.030025
-6.2195e-05,-0.031052
1.7411e-05,-0.031779
7.8879e-05,-0.032107
0.00012361,-0.032192
0.00015605,-0.03227
0.000177,-0.032465
0.00017458,-0.032749
0.00012822,-0.033043
2.9116e-05,-0.033329
-0.00010377,-0.033661
-0.00023416,-0.034107
-0.00033838,-0.034687
-0.00042294,-0.03536
-0.00051065,-0.036048
-0.00061243,-0.036667
-0.00071711,-0.037159
-0.0008067,-0.037516
-0.0008746,-0.037786
-0.00092647,-0.038038
-0.00096897,-0.0383
-0.0010031,-0.038534
-0.001027,-0.038666
-0.0010392,-0.038653
-0.0010373,-0.038521
-0.0010177,-0.038351
-0.00097986,-0.038245
-0.00092909,-0.038273
-0.00087142,-0.038432
-0.00080838,-0.038627
-0.00074063,-0.038725
-0.00067597,-0.038661
-0.00062602,-0.038499
-0.00059034,-0.038387
-0.00054828,-0.038421
-0.00047479,-0.038564
-0.00036551,-0.038705
-0.00024195,-0.038788
-0.00013122,-0.038849
-4.4993e-05,-0.038931
1.9873e-05,-0.038976
6.7364e-05,-0.038863
9.9124e-05,-0.038558
0.00012396,-0.0382
0.00015878,-0.037985
0.0002121,-0.037958
0.00027135,-0.03795
0.00031635,-0.03773
0.00034711,-0.037256
0.00038988,-0.036727
0.00046884,-0.036404
0.00057521,-0.036358
0.00067233,-0.036411
0.00073194,-0.036312
0.00075937,-0.03596
0.00078117,-0.035465
0.00081456,-0.035027
0.00085658,-0.034785
0.0009003,-0.034764
0.00095117,-0.034929
0.0010213,-0.035227
0.0011115,-0.035578
0.0012057,-0.035867
0.0012858,-0.035986
0.0013452,-0.035927
0.0013869,-0.035804
0.0014114,-0.035768
0.0014125,-0.035882
0.0013829,-0.036073
0.0013211,-0.036224
0.00123,-0.036309
0.0011145,-0.036412
0.0009824,-0.036624
0.00084637,-0.036905
0.0007175,-0.037093
0.00059492,-0.037045
0.00046572,-0.036758
0.00032087,-0.036353
0.00017144,-0.035927
4.4597e-05,-0.035477
-4.0237e-05,-0.034946
-9.0895e-05,-0.034337
-0.00013676,-0.03372
-0.00020325,-0.03314
-0.00029201,-0.032552
-0.00038332,-0.031879
-0.00045231,-0.031117
-0.00048264,-0.030358
-0.00047154,-0.029692
-0.00042979,-0.029117
-0.00037817,-0.028563
-0.00033782,-0.027985
-0.00031658,-0.027404
-0.00030311,-0.026856
-0.00027815,-0.026319
-0.00023337,-0.025723
-0.00017834,-0.025018
-0.00012986,-0.024221
-9.8822e-05,-0.023392
-8.8038e-05,-0.02258
-9.5226e-05,-0.021808
-0.00010921,-0.021076
-0.00010526,-0.020349
-5.8626e-05,-0.019557
2.6389e-05,-0.018633
0.00010636,-0.017563
0.0001324,-0.016396
0.00010064,-0.015196
6.2516e-05,-0.013993
7.5845e-05,-0.012802
0.00014675,-0.011663
0.00022771,-0.010627
0.00027282,-0.0096714
0.00028426,-0.0086628
0.00029697,-0.0074504
0.00032668,-0.0060201
0.00035066,-0.0045501
0.00034602,-0.0032935
0.0003331,-0.0024027
0.00036301,-0.0018556
0.00045954,-0.0015265
0.0005864,-0.0012945
0.00068285,-0.0010762
0.00072773,-0.00078561
0.0007568,-0.00031029
0.0008142,0.0004411
0.00089614,0.0014599
0.00095157,0.0026146
0.00093515,0.0037143
0.00084932,0.0046145
0.0007316,0.0052874
0.00061049,0.0058048
0.00048463,0.0062587
0.00034299,0.0066941
0.00019263,0.007106
5.7505e-05,0.0074856
-4.6151e-05,0.0078559
-0.00012358,0.0082547
-0.000189,0.0086969
-0.00024699,0.0091754
-0.00029199,0.0096998
-0.00032231,0.010313
-0.00034607,0.011053
-0.00037094,0.011919
-0.00039324,0.012879
-0.0004024,0.013917
-0.0003946,0.015033
-0.000377,0.016176
-0.00035777,0.017214
-0.00033591,0.018022
-0.00030376,0.018616
-0.00025747,0.019175
-0.00020159,0.019876
-0.00014369,0.020727
-8.7697e-05,0.021577
-3.3063e-05,0.022314
2.2258e-05,0.023003
7.9982e-05,0.023816
0.0001407,0.02482
0.00020233,0.0259
0.00025998,0.026886
0.00030971,0.027754
0.00035278,0.028652
0.00039417,0.029754
0.0004366,0.031098
0.00047911,0.032582
0.00052287,0.034078
0.0005749,0.035515
0.00064135,0.036869
0.00071715,0.038125
0.00078737,0.03927
0.00084201,0.04033
0.0008864,0.041354
0.000933,0.04239
0.00098442,0.043468
0.0010305,0.044634
0.0010641,0.045935
0.0010952,0.047342
0.0011441,0.048676
0.0012201,0.049682
0.0013105,0.050212
0.0013946,0.050376
0.0014634,0.05046
0.0015238,0.050707
0.0015844,0.051167
0.0016412,0.051767
0.0016804,0.05248
0.0016898,0.053383
0.0016675,0.054528
0.0016178,0.055804
0.0015456,0.056964
0.0014553,0.057804
0.0013518,0.058289
0.0012379,0.05851
0.001112,0.058558
0.00097094,0.058496
0.00082007,0.058421
0.00067584,0.058493
0.00055414,0.058828
0.00045475,0.059371
0.00036131,0.059936
0.00026036,0.06039
0.00015885,0.060783
7.825e-05,0.061229
3.0261e-05,0.061672
3.0366e-06,0.061813
-2.3866e-05,0.061337
-5.3335e-05,0.06021
-6.7118e-05,0.05873
-5.1502e-05,0.057251
-2.0328e-05,0.055885
-3.6002e-06,0.054504
-1.266e-05,0.05299
-2.5056e-05,0.051445
-1.0111e-05,0.050105
3.5037e-05,0.049074
8.374e-05,0.048197
0.00011439,0.047216
0.00013669,0.046036
0.00017576,0.044796
0.00023438,0.043695
0.0002825,0.042803
0.00028856,0.042048
