ch1voltsWL1,ch5voltsWL1,ch1voltsWL2,ch5voltsWL2
0.23603,0.13001,0.67474,0.14781
0.23603,0.13004,0.67474,0.14759
0.23608,0.13027,0.67475,0.14755
0.23612,0.13056,0.67476,0.14772
0.23611,0.13077,0.67475,0.14786
0.23607,0.13079,0.67472,0.14776
0.23605,0.1306,0.67472,0.14747
0.23609,0.13038,0.67477,0.14728
0.23616,0.13031,0.67484,0.14744
0.2362,0.13041,0.6749,0.14783
0.23619,0.13049,0.67494,0.1481
0.2362,0.13037,0.67498,0.14802
0.23625,0.13013,0.67505,0.14773
0.23634,0.12996,0.67512,0.14757
0.23641,0.12995,0.67519,0.14773
0.23643,0.12998,0.67529,0.14803
0.23643,0.12986,0.67545,0.14819
0.23645,0.12961,0.67566,0.14808
0.23647,0.12941,0.67582,0.14785
0.23648,0.12937,0.67586,0.14765
0.23646,0.12946,0.67577,0.14752
0.23646,0.12952,0.67563,0.14739
0.23649,0.12944,0.67549,0.14726
0.23651,0.12927,0.67535,0.14717
0.2365,0.12915,0.6752,0.14711
0.23644,0.12915,0.67505,0.14693
0.23639,0.12921,0.67492,0.14654
0.23641,0.12917,0.67486,0.14606
0.23649,0.12893,0.67485,0.14579
0.23654,0.12858,0.67484,0.14583
0.23654,0.12836,0.67481,0.14601
0.23651,0.12842,0.6748,0.14604
0.23651,0.1286,0.67483,0.14585
0.23656,0.12862,0.6749,0.14566
0.23661,0.12839,0.67497,0.14561
0.23662,0.12816,0.67499,0.14561
0.2366,0.12821,0.675,0.14546
0.23659,0.12856,0.67504,0.1452
0.23663,0.12891,0.67513,0.14511
0.2367,0.12899,0.67525,0.14539
0.23674,0.1288,0.67533,0.14587
0.23675,0.12855,0.67534,0.14614
0.23675,0.12837,0.67532,0.146
0.23677,0.12822,0.67532,0.14569
0.23681,0.12804,0.67533,0.14562
0.23683,0.12802,0.67534,0.14596
0.23684,0.12836,0.67532,0.14648
0.23683,0.12903,0.67527,0.14684
0.23682,0.12957,0.67523,0.14696
0.23684,0.1296,0.67528,0.14698
0.23688,0.12919,0.67539,0.14703
0.23692,0.12889,0.67554,0.14709
0.23696,0.12907,0.67568,0.14707
0.23702,0.12951,0.67577,0.14702
0.23708,0.12965,0.67587,0.14711
0.23713,0.12933,0.676,0.14747
0.23716,0.12901,0.67616,0.14797
0.23716,0.12921,0.67633,0.14832
0.23715,0.12988,0.67645,0.14831
0.23716,0.13034,0.6765,0.148
0.23716,0.13004,0.67645,0.1476
0.23717,0.1291,0.67632,0.14731
0.23716,0.1282,0.67614,0.14711
0.23715,0.12789,0.67593,0.14688
0.23715,0.12815,0.67572,0.14656
0.23715,0.12847,0.6755,0.14622
0.23714,0.12843,0.67531,0.14601
0.23713,0.12802,0.67517,0.14598
0.23713,0.12762,0.67512,0.14602
0.23717,0.12752,0.67516,0.14597
0.23722,0.12766,0.67524,0.14582
0.23724,0.12772,0.67532,0.14567
0.23723,0.12756,0.67537,0.14564
0.23721,0.12743,0.67542,0.14572
0.23722,0.12762,0.67549,0.14579
0.23725,0.12811,0.67558,0.1458
0.23728,0.12848,0.67564,0.14579
0.23727,0.12838,0.67566,0.14581
0.23724,0.12789,0.67567,0.14585
0.23726,0.12742,0.6757,0.14584
0.23732,0.12733,0.67572,0.14583
0.23739,0.12765,0.6757,0.14597
0.2374,0.12818,0.67562,0.14633
0.23736,0.12868,0.67556,0.1467
0.23733,0.12906,0.67555,0.14682
0.23734,0.12926,0.67561,0.14663
0.23737,0.12923,0.67567,0.14641
0.23738,0.12898,0.67567,0.14648
0.23735,0.12868,0.67564,0.14678
0.23734,0.12853,0.67567,0.14699
0.23738,0.12862,0.67581,0.14687
0.23746,0.12888,0.676,0.14662
0.23751,0.12911,0.67615,0.14669
0.23752,0.12927,0.67622,0.14724
0.23753,0.12946,0.67625,0.14795
0.23756,0.12979,0.67633,0.14832
0.2376,0.13016,0.67648,0.14822
0.23761,0.13029,0.67663,0.14797
0.23759,0.13001,0.67672,0.14787
0.23758,0.1294,0.67672,0.1479
0.23759,0.12881,0.67663,0.14772
0.23762,0.12843,0.67649,0.14718
0.23762,0.12824,0.67629,0.14651
0.2376,0.12809,0.67606,0.14609
0.23758,0.1279,0.67582,0.14601
0.23758,0.12771,0.67562,0.14603
0.23758,0.12755,0.67551,0.14591
0.23756,0.12736,0.67545,0.14566
0.23754,0.12719,0.67544,0.14548
0.23755,0.12712,0.67545,0.14548
0.23758,0.12719,0.67547,0.14555
0.23761,0.12729,0.67549,0.14558
0.2376,0.12729,0.67552,0.14559
0.23756,0.12722,0.67554,0.14562
0.23752,0.12719,0.67556,0.14564
0.23753,0.12724,0.67558,0.14555
0.23756,0.1273,0.6756,0.14538
0.23757,0.12735,0.6756,0.14529
0.23757,0.12747,0.67562,0.14542
0.23756,0.12774,0.67566,0.14568
0.23756,0.12805,0.67572,0.14588
0.23755,0.12824,0.67576,0.14595
0.23754,0.12832,0.67573,0.14601
0.23753,0.12846,0.67565,0.14618
0.23754,0.12879,0.67554,0.14643
0.23757,0.12915,0.67548,0.14655
0.2376,0.12934,0.67546,0.1465
0.23759,0.12934,0.67549,0.1465
0.23754,0.12942,0.67552,0.14684
0.23751,0.12982,0.67556,0.1475
0.23753,0.13052,0.67561,0.14815
0.23758,0.13124,0.6757,0.14844
0.23764,0.13172,0.67581,0.14842
0.23766,0.13194,0.67592,0.1485
0.23766,0.13205,0.67602,0.14903
0.23767,0.13218,0.67615,0.14988
0.23773,0.13234,0.67632,0.1505
0.23781,0.13249,0.6765,0.15045
0.23786,0.13268,0.67663,0.14988
0.23787,0.13297,0.67666,0.14936
0.23785,0.13321,0.67659,0.14934
0.23785,0.13312,0.67646,0.1497
0.23788,0.13255,0.6763,0.14995
0.23791,0.13179,0.67612,0.14976
0.2379,0.13144,0.67591,0.14923
0.23787,0.13175,0.67566,0.14873
0.23786,0.13243,0.67543,0.1485
0.23789,0.13284,0.67526,0.14854
0.23791,0.13272,0.67516,0.14875
0.23788,0.13232,0.6751,0.14909
0.23782,0.13216,0.67509,0.14945
0.23777,0.13239,0.67509,0.14959
0.23777,0.13277,0.67509,0.14934
0.23778,0.13299,0.67508,0.14889
0.23776,0.13301,0.67505,0.1487
0.23771,0.13304,0.67502,0.14906
0.23768,0.13328,0.675,0.14972
0.23768,0.1337,0.675,0.15014
0.23771,0.13408,0.675,0.1501
0.23772,0.13431,0.675,0.14991
0.2377,0.13448,0.67499,0.15006
0.23768,0.1347,0.67501,0.15057
0.23768,0.13495,0.67505,0.15098
0.23768,0.13511,0.67505,0.15092
0.23767,0.13516,0.67502,0.15056
0.23765,0.13526,0.67496,0.15039
0.23764,0.13558,0.67493,0.15068
0.23766,0.13605,0.67494,0.15115
0.23768,0.13643,0.67496,0.15143
0.23767,0.13662,0.67494,0.15155
0.23764,0.13677,0.67492,0.1519
0.2376,0.13711,0.67493,0.15265
0.23762,0.13763,0.67502,0.15344
0.23767,0.13812,0.67515,0.15375
0.23772,0.13839,0.67526,0.15352
0.23773,0.13851,0.6753,0.15326
0.23773,0.1386,0.6753,0.15353
0.23775,0.13869,0.67533,0.15424
0.2378,0.13873,0.6754,0.15477
0.23784,0.13872,0.67548,0.15462
0.23783,0.13876,0.67551,0.1539
0.23778,0.13887,0.67544,0.15312
0.23774,0.13887,0.67529,0.15269
0.23773,0.13865,0.67511,0.1526
0.23775,0.13836,0.67493,0.15264
0.23775,0.1383,0.67474,0.15277
0.23772,0.13861,0.67456,0.15302
0.23768,0.139,0.67439,0.15335
0.23764,0.13908,0.67425,0.1535
0.23762,0.13879,0.67415,0.15333
0.23761,0.13856,0.67406,0.15302
0.2376,0.13875,0.67398,0.15287
0.23758,0.13925,0.67389,0.15299
0.23757,0.13965,0.67379,0.15315
0.23754,0.1397,0.6737,0.15309
0.2375,0.13962,0.67361,0.15289
0.23745,0.13976,0.67353,0.15291
0.23741,0.14015,0.67349,0.15334
0.23739,0.1405,0.67349,0.15396
0.2374,0.14057,0.67352,0.15432
0.23741,0.14046,0.67357,0.15423
0.2374,0.14047,0.67361,0.15394
0.23737,0.14079,0.67364,0.15387
0.23735,0.14132,0.67366,0.15415
0.23734,0.1418,0.67365,0.15457
0.23734,0.1421,0.6736,0.15489
0.23734,0.14229,0.67353,0.15509
0.23732,0.14255,0.67348,0.15539
0.2373,0.14292,0.67346,0.1559
0.23728,0.14323,0.67345,0.15643
0.23727,0.14325,0.67344,0.15669
0.23726,0.143,0.67343,0.15656
0.23725,0.14284,0.67344,0.15624
0.23726,0.14316,0.67349,0.15609
0.23728,0.14389,0.67355,0.15623
0.23729,0.14443,0.6736,0.15652
0.23728,0.14427,0.67363,0.15672
0.23728,0.14358,0.67369,0.15675
0.23728,0.14309,0.67379,0.15677
0.23731,0.14333,0.67392,0.15692
0.23734,0.1441,0.674,0.15716
0.23736,0.14469,0.674,0.15727
0.23735,0.14469,0.6739,0.15712
0.23733,0.14435,0.67373,0.15682
0.23731,0.14413,0.67353,0.15661
0.23728,0.14419,0.67333,0.15661
0.23724,0.14428,0.67313,0.15668
0.23719,0.14423,0.67297,0.15657
0.23713,0.14416,0.67281,0.15619
0.23709,0.14425,0.67267,0.15577
0.23707,0.14436,0.67254,0.15558
0.23706,0.14422,0.67242,0.15575
0.23705,0.14383,0.67232,0.15612
0.23702,0.14359,0.67224,0.15641
0.23698,0.14389,0.67219,0.15644
0.23695,0.14468,0.67214,0.15624
0.23692,0.14547,0.6721,0.15595
0.23689,0.14576,0.67206,0.1558
0.23684,0.14549,0.67204,0.15594
0.2368,0.14495,0.67207,0.15635
0.23679,0.14457,0.67212,0.15685
0.23681,0.1446,0.67218,0.15723
0.2368,0.14509,0.67222,0.15744
0.23675,0.14581,0.67222,0.15761
0.23668,0.14642,0.67222,0.15787
0.23663,0.14662,0.67222,0.15819
0.23661,0.14638,0.67225,0.15836
0.23662,0.14598,0.67227,0.15826
0.23662,0.14572,0.67228,0.15805
0.2366,0.14571,0.67229,0.15801
0.23658,0.14581,0.67231,0.15827
0.23657,0.14591,0.67237,0.15865
0.23657,0.14599,0.67245,0.1588
0.23658,0.14607,0.67256,0.15854
0.2366,0.14608,0.6727,0.15804
0.23665,0.14591,0.67287,0.1577
0.2367,0.14556,0.67306,0.15777
0.23674,0.1452,0.67325,0.15823
0.23673,0.14491,0.67344,0.15875
0.23671,0.14461,0.67362,0.15898
0.23669,0.14416,0.67379,0.15874
0.23668,0.14354,0.67394,0.15809
0.23663,0.1429,0.67401,0.15726
0.23653,0.14237,0.67398,0.15649
0.23641,0.1419,0.67387,0.15589
0.23633,0.14135,0.67371,0.15547
0.23629,0.14074,0.67352,0.15514
0.23624,0.14028,0.67331,0.15482
0.23614,0.14016,0.67308,0.15449
0.23599,0.14026,0.67287,0.15419
0.23587,0.14025,0.67269,0.15396
0.2358,0.13996,0.67258,0.15383
0.23579,0.1396,0.67252,0.15376
0.23577,0.13946,0.67247,0.1537
0.2357,0.13949,0.67245,0.15358
0.23562,0.13933,0.67247,0.15339
0.23556,0.13877,0.67253,0.15315
0.23555,0.13814,0.67263,0.15294
0.23556,0.13805,0.67273,0.15279
0.23555,0.13862,0.67281,0.1527
0.23553,0.13926,0.67287,0.15266
0.23548,0.13931,0.67293,0.15269
0.23544,0.13872,0.67299,0.15275
0.2354,0.13802,0.67304,0.15278
0.23538,0.13766,0.67308,0.15267
0.23538,0.13757,0.67309,0.15243
0.23539,0.13741,0.67306,0.15217
0.23539,0.13711,0.67299,0.15204
0.23538,0.13691,0.67289,0.15208
0.23535,0.13695,0.67282,0.15214
0.23531,0.13701,0.67281,0.15203
0.23529,0.13685,0.67286,0.15173
0.23529,0.13649,0.67294,0.15137
0.2353,0.13619,0.67302,0.15118
0.23531,0.13607,0.67311,0.15122
0.23532,0.13605,0.67324,0.15136
0.23534,0.13596,0.67339,0.15143
0.23537,0.13572,0.67352,0.15131
0.23539,0.13533,0.6736,0.15102
0.2354,0.13485,0.67365,0.15068
0.2354,0.13443,0.67374,0.1504
0.23541,0.13424,0.67388,0.15024
0.23543,0.13433,0.67403,0.15019
0.2354,0.13446,0.6741,0.15015
0.23534,0.13432,0.67404,0.14998
0.23526,0.13385,0.6739,0.14961
0.23521,0.13325,0.67376,0.1491
0.2352,0.13275,0.67365,0.14861
0.23522,0.13241,0.67353,0.1483
0.23523,0.13208,0.67337,0.14818
0.23521,0.13171,0.67323,0.14813
0.23518,0.13131,0.67316,0.14803
0.23517,0.13098,0.67318,0.14786
0.23518,0.13075,0.67325,0.14769
0.23519,0.13067,0.67331,0.1476
0.23518,0.13077,0.67335,0.14756
0.23517,0.13095,0.67337,0.14749
0.23516,0.13104,0.67339,0.14739
0.23514,0.13089,0.67342,0.14734
0.23512,0.13059,0.67345,0.1474
0.2351,0.13035,0.67348,0.14746
0.23509,0.13032,0.67352,0.14734
0.23512,0.13041,0.67357,0.14697
0.23516,0.13039,0.67361,0.14655
0.23518,0.13011,0.6736,0.14642
0.23517,0.12961,0.67357,0.14667
0.23514,0.12911,0.67355,0.14704
0.23514,0.12882,0.67355,0.14711
0.23517,0.1288,0.67356,0.14674
0.23522,0.12899,0.67355,0.14613
0.23524,0.12923,0.67352,0.14571
0.23523,0.12932,0.67351,0.1457
0.23521,0.12922,0.67356,0.14601
0.23521,0.12904,0.67364,0.14641
0.23523,0.12897,0.67373,0.1467
0.23525,0.12904,0.6738,0.14683
0.23526,0.12915,0.67386,0.14682
0.2353,0.12915,0.67395,0.14674
0.23537,0.12904,0.67405,0.14669
0.23545,0.12892,0.67414,0.14674
0.2355,0.12883,0.67421,0.14688
0.2355,0.12872,0.67429,0.14696
0.23547,0.12854,0.67442,0.14688
0.23547,0.12832,0.67457,0.14667
0.23549,0.12819,0.67467,0.14644
0.23553,0.12822,0.67465,0.14627
0.23555,0.12835,0.67453,0.14609
0.23555,0.12845,0.67438,0.14582
0.23556,0.12838,0.67425,0.14552
0.23559,0.12817,0.67417,0.14535
0.2356,0.12805,0.67408,0.14538
0.23559,0.12822,0.67398,0.14555
0.23557,0.12865,0.67388,0.1457
0.23556,0.12901,0.67382,0.14579
0.23558,0.12897,0.6738,0.14588
0.23561,0.12854,0.67382,0.14605
0.23563,0.12807,0.67385,0.14623
0.23563,0.12793,0.6739,0.14632
0.23565,0.12819,0.67397,0.14628
0.23567,0.12857,0.67406,0.14616
0.2357,0.1288,0.67413,0.146
0.2357,0.12877,0.67416,0.14583
0.23569,0.12854,0.67418,0.14567
0.23569,0.12819,0.6742,0.14561
0.23571,0.12784,0.67424,0.14574
0.23574,0.12766,0.67426,0.14596
0.23578,0.12783,0.67425,0.146
0.2358,0.12834,0.67424,0.14569
0.23583,0.12883,0.67423,0.1452
0.23587,0.12885,0.67423,0.14493
0.23591,0.12828,0.67423,0.14517
0.23593,0.12753,0.67421,0.14576
0.23593,0.1272,0.67418,0.1463
0.23594,0.1275,0.67419,0.1465
0.23598,0.12807,0.67426,0.14649
0.23602,0.1284,0.67439,0.14655
0.23605,0.12839,0.67455,0.1468
0.23604,0.12838,0.6747,0.14712
0.23602,0.12866,0.67482,0.14732
0.23602,0.12907,0.67491,0.14741
0.23605,0.12927,0.67502,0.14749
0.2361,0.12921,0.67516,0.14762
0.23615,0.12918,0.67533,0.14769
0.23616,0.12938,0.6755,0.14755
0.23616,0.12961,0.67561,0.14723
0.23616,0.12947,0.67563,0.14685
0.23616,0.12892,0.67555,0.14652
0.23616,0.12839,0.67541,0.14627
0.23616,0.12825,0.67525,0.14614
0.23616,0.12842,0.67509,0.14619
0.23616,0.12851,0.6749,0.14644
0.23616,0.12835,0.67468,0.14672
0.23617,0.12818,0.67447,0.14682
0.23618,0.12821,0.67434,0.14669
0.23621,0.12833,0.67432,0.14649
0.23624,0.12824,0.67437,0.14642
0.23625,0.12789,0.67438,0.14642
0.23625,0.12757,0.67433,0.14629
0.23622,0.1275,0.67425,0.14593
0.23621,0.1276,0.67419,0.14556
0.23621,0.12767,0.6742,0.14549
0.23624,0.12771,0.67423,0.14575
0.23626,0.12792,0.67427,0.14605
0.23625,0.12833,0.67432,0.14609
0.23623,0.12861,0.67442,0.14594
0.23621,0.12847,0.67456,0.14598
0.2362,0.12807,0.6747,0.14644
0.23621,0.12787,0.67476,0.14706
0.23622,0.12811,0.67474,0.14731
0.23624,0.12852,0.6747,0.14698
0.23628,0.12868,0.67469,0.14639
0.23634,0.12857,0.67467,0.14613
0.23638,0.12852,0.6746,0.14647
0.23637,0.12869,0.67445,0.14709
0.23634,0.12885,0.67428,0.14744
0.23631,0.12868,0.67414,0.14724
0.2363,0.12824,0.67407,0.14672
0.23633,0.12798,0.67404,0.14631
0.23637,0.12818,0.67405,0.1463
0.23641,0.12861,0.67409,0.14665
0.23646,0.12882,0.67421,0.14715
0.23651,0.12871,0.67442,0.14758
0.23657,0.12858,0.67469,0.14781
0.2366,0.12869,0.67499,0.14774
0.23661,0.12895,0.67529,0.14742
0.23661,0.12903,0.67554,0.1471
0.23661,0.12883,0.67569,0.14702
0.23661,0.12862,0.67567,0.14724
0.23659,0.1287,0.67548,0.14756
0.23656,0.129,0.6752,0.14768
0.23652,0.1292,0.67494,0.14755
0.2365,0.12907,0.67475,0.14739
0.2365,0.1288,0.6746,0.14737
0.23651,0.12874,0.67446,0.14739
0.23651,0.12899,0.67431,0.14724
0.23651,0.12931,0.67417,0.14684
0.23651,0.1293,0.67409,0.14645
0.23653,0.12888,0.67407,0.14632
0.23656,0.12828,0.67407,0.14636
0.23657,0.12786,0.67405,0.14622
0.23657,0.12775,0.67402,0.14573
0.23655,0.12781,0.67401,0.14518
0.23652,0.12783,0.67404,0.14501
0.2365,0.1278,0.67408,0.14536
0.23648,0.12787,0.67412,0.14583
0.23646,0.12812,0.67415,0.14601
0.23646,0.12841,0.67417,0.14587
0.23647,0.12856,0.67418,0.14585
0.23647,0.12862,0.67419,0.14632
0.23645,0.12892,0.67419,0.14717
0.23641,0.12968,0.67421,0.14791
0.23638,0.13067,0.67427,0.14819
0.2364,0.13136,0.67437,0.14811
0.23645,0.13144,0.67447,0.14807
0.2365,0.13117,0.67454,0.14838
0.23651,0.1311,0.67458,0.14901
0.23652,0.13152,0.67464,0.14968
0.23657,0.13222,0.67474,0.15009
0.23664,0.13278,0.67488,0.15012
0.23671,0.13305,0.67501,0.14993
0.23675,0.13317,0.6751,0.14981
0.23679,0.13337,0.67518,0.15
0.23685,0.13372,0.67529,0.15046
0.23694,0.13412,0.67542,0.15092
0.237,0.13446,0.67552,0.15108
0.23699,0.13463,0.67554,0.1509
0.23695,0.13459,0.67547,0.15062
0.23694,0.13436,0.67535,0.15053
0.23698,0.13405,0.67522,0.15064
0.23704,0.13384,0.67508,0.15069
0.23705,0.13381,0.67494,0.15049
0.23701,0.13389,0.67479,0.1501
0.23697,0.13389,0.67465,0.14976
0.23696,0.1338,0.67453,0.14965
0.23698,0.13377,0.67444,0.14971
0.237,0.13392,0.67439,0.14979
0.237,0.13418,0.67437,0.14981
0.23698,0.13432,0.67438,0.14988
0.23697,0.13428,0.67442,0.15008
0.23696,0.13419,0.67444,0.15034
0.23694,0.13423,0.67442,0.15049
0.2369,0.13432,0.67437,0.15038
0.23687,0.13428,0.67432,0.15006
0.23686,0.13411,0.67429,0.14974
0.23686,0.1341,0.67429,0.14966
0.23685,0.13444,0.6743,0.14985
0.23683,0.13493,0.67431,0.15013
0.23682,0.13514,0.67431,0.15027
0.23682,0.13495,0.67431,0.15023
0.23685,0.13472,0.67428,0.15018
0.23687,0.13489,0.67421,0.15034
0.23687,0.13551,0.67413,0.15075
0.23687,0.13621,0.67406,0.15118
0.23688,0.13669,0.674,0.15136
0.2369,0.13693,0.67396,0.15127
0.23692,0.1371,0.67393,0.15116
0.23694,0.13722,0.67392,0.15132
0.23695,0.13724,0.67395,0.15177
0.23697,0.13723,0.67405,0.15226
0.23701,0.13744,0.67415,0.15256
0.23704,0.13796,0.67421,0.15273
0.23707,0.13854,0.67422,0.15299
0.2371,0.13884,0.67422,0.15342
0.23714,0.13879,0.67427,0.1538
0.2372,0.13875,0.67436,0.15383
0.23725,0.13905,0.67443,0.15348
0.23725,0.1396,0.67441,0.15307
0.23722,0.13992,0.6743,0.15297
0.23719,0.13972,0.67413,0.15324
0.23718,0.13919,0.67394,0.15356
0.23718,0.13883,0.67373,0.15355
0.23716,0.13896,0.67351,0.15312
0.23712,0.1394,0.67329,0.15254
0.23708,0.13973,0.67313,0.1522
0.23706,0.13967,0.67304,0.15226
0.23705,0.13929,0.67301,0.15254
0.23702,0.13894,0.67298,0.1527
0.23696,0.13889,0.67296,0.15258
0.23692,0.13916,0.67294,0.15237
0.23692,0.13947,0.67292,0.1524
0.23692,0.13956,0.6729,0.15278
0.2369,0.13946,0.67286,0.1532
0.23684,0.13944,0.6728,0.15321
0.23677,0.13971,0.67269,0.15277
0.23675,0.14014,0.67256,0.15231
0.23675,0.14042,0.67242,0.15238
0.23674,0.14045,0.67231,0.15301
0.23671,0.14047,0.67224,0.15374
0.23668,0.14072,0.67222,0.15405
0.23667,0.14116,0.67218,0.15393
0.23668,0.14148,0.67211,0.15373
0.23667,0.14155,0.67204,0.15373
0.23666,0.14157,0.67204,0.15387
0.23667,0.14184,0.67214,0.15396
0.23672,0.14237,0.67229,0.15412
0.23678,0.14285,0.67241,0.15469
0.23681,0.14306,0.67248,0.15578
0.23679,0.14315,0.67254,0.15707
0.23675,0.14345,0.67264,0.15798
0.23673,0.14408,0.67278,0.15825
0.23672,0.14475,0.6729,0.15813
0.23672,0.14509,0.67301,0.15806
0.23672,0.145,0.67314,0.15829
0.23672,0.14477,0.67331,0.15872
0.23673,0.14477,0.6735,0.15905
0.23672,0.1451,0.67364,0.15908
0.23667,0.14552,0.67371,0.15873
0.23661,0.14562,0.6737,0.15814
0.23656,0.14526,0.67362,0.15751
0.23653,0.14473,0.67345,0.15708
0.23653,0.14448,0.67316,0.15694
0.23652,0.14467,0.67283,0.15696
0.23649,0.14498,0.67253,0.15692
0.23647,0.145,0.67232,0.15673
0.23647,0.14465,0.67218,0.15648
0.23649,0.14427,0.67204,0.15632
0.23649,0.14419,0.67191,0.15627
0.23646,0.14435,0.67184,0.15623
0.23642,0.14444,0.67183,0.15617
0.23639,0.14429,0.67182,0.15617
0.23638,0.14412,0.67178,0.15631
0.23638,0.14427,0.67172,0.15651
0.23635,0.14476,0.67169,0.1566
0.23629,0.14532,0.67168,0.15653
0.23621,0.1456,0.67162,0.15645
0.23614,0.14556,0.67147,0.15652
0.23608,0.14546,0.67132,0.15677
0.23603,0.14552,0.67131,0.15706
0.23598,0.14573,0.67141,0.15724
0.23592,0.14589,0.67145,0.1573
0.23586,0.14588,0.67133,0.15731
0.23582,0.14582,0.67119,0.15734
0.23583,0.14592,0.67129,0.15744
0.23588,0.14621,0.67163,0.15764
0.23593,0.14649,0.67195,0.15798
0.23592,0.14652,0.67202,0.1584
0.23588,0.14635,0.67197,0.15878
0.23589,0.14622,0.67214,0.15899
0.236,0.14624,0.6726,0.15898
0.23611,0.14623,0.67297,0.15883
0.23605,0.14591,0.67288,0.1587
0.23585,0.14536,0.67255,0.15868
0.23579,0.14491,0.67257,0.15879
0.23606,0.14477,0.67315,0.15886
0.23637,0.14468,0.67362,0.15859
0.2361,0.14424,0.67301,0.15777
0.23507,0.14334,0.67127,0.15653
0.23396,0.14234,0.66957,0.15535
0.23368,0.14167,0.66923,0.15466
0.23448,0.1414,0.67044,0.15452
0.23563,0.14125,0.67206,0.15456
0.23618,0.14096,0.67279,0.15439
0.23589,0.14046,0.67237,0.15395
0.2354,0.13987,0.67162,0.15351
0.23528,0.13936,0.67138,0.15333
0.23551,0.1391,0.67169,0.1534
0.23565,0.13916,0.67203,0.15353
0.2355,0.13947,0.67203,0.15355
0.23527,0.1397,0.67183,0.15344
0.23522,0.13951,0.6718,0.15326
0.23531,0.13881,0.672,0.15301
0.23535,0.13793,0.6722,0.15267
0.23523,0.13734,0.67218,0.15233
0.23508,0.13723,0.672,0.15212
0.23501,0.13743,0.67186,0.15214
0.23504,0.13759,0.67184,0.15228
0.23506,0.13757,0.67185,0.15233
0.23505,0.13745,0.6718,0.15219
0.23501,0.13734,0.67172,0.15195
0.23499,0.13721,0.67173,0.15181
0.23497,0.13696,0.67185,0.15188
0.23496,0.1366,0.67201,0.15207
0.23496,0.13631,0.67211,0.15217
0.23498,0.13628,0.67213,0.15209
0.23499,0.1365,0.67213,0.15194
0.23498,0.13684,0.67218,0.1519
0.23496,0.13708,0.67227,0.15205
0.23496,0.13705,0.67237,0.1522
0.23498,0.13674,0.67245,0.15212
0.23499,0.13631,0.67252,0.15175
0.23497,0.13603,0.67259,0.15137
0.23495,0.13601,0.67268,0.15126
0.23497,0.13606,0.67277,0.15146
0.23501,0.1358,0.67284,0.15167
0.23504,0.13507,0.67288,0.15163
0.23502,0.1342,0.67292,0.15137
0.23498,0.13377,0.673,0.15118
0.23495,0.13405,0.67312,0.1512
0.23496,0.13473,0.67323,0.15125
0.23499,0.1352,0.67328,0.15098
0.23502,0.13507,0.67324,0.15037
0.23504,0.13448,0.67313,0.14979
0.23504,0.13386,0.67301,0.1496
0.23503,0.13346,0.6729,0.14978
0.23501,0.13321,0.67279,0.14993
0.23498,0.13293,0.67269,0.14969
0.23495,0.1326,0.6726,0.14915
0.23493,0.13239,0.67255,0.14869
0.23493,0.13239,0.67254,0.14854
0.23493,0.13243,0.67255,0.14861
0.23493,0.13229,0.67257,0.14868
0.23494,0.132,0.67261,0.14864
0.23494,0.13184,0.67269,0.14861
0.23493,0.13198,0.67276,0.14864
0.23491,0.13228,0.67278,0.14866
0.23489,0.13237,0.67277,0.14853
0.23488,0.13212,0.67276,0.14835
0.2349,0.13179,0.6728,0.14835
0.23492,0.13177,0.67286,0.14868
0.23495,0.13222,0.67287,0.14919
0.23498,0.13285,0.67282,0.14957
0.235,0.13328,0.67279,0.14963
0.235,0.13332,0.67284,0.14947
0.23501,0.13315,0.67292,0.14937
0.23505,0.13305,0.67295,0.14947
0.23512,0.13309,0.67294,0.1497
0.23521,0.13306,0.67299,0.14985
0.23523,0.13277,0.6732,0.14982
0.23518,0.13235,0.67348,0.14967
0.23515,0.13217,0.67366,0.14957
0.23521,0.13247,0.6737,0.14963
0.23532,0.13299,0.67378,0.14986
0.23531,0.13327,0.67403,0.15016
0.23517,0.13307,0.67434,0.15043
0.2351,0.13264,0.67444,0.15065
0.23527,0.13249,0.67426,0.15086
0.23553,0.13285,0.67412,0.15108
0.23553,0.13343,0.67432,0.15129
0.23522,0.13377,0.67473,0.15139
0.23507,0.13368,0.67482,0.15133
0.23549,0.13345,0.67434,0.1511
0.23608,0.13341,0.67376,0.1508
0.23589,0.13353,0.67389,0.15053
0.23451,0.13347,0.67494,0.15033
0.23285,0.13305,0.6761,0.15014
0.23238,0.13255,0.6763,0.14995
0.23355,0.13241,0.67525,0.14982
0.23532,0.13269,0.67375,0.1498
0.23625,0.13294,0.67288,0.14991
0.23602,0.13282,0.67297,0.15001
0.23544,0.13256,0.67347,0.14997
0.23532,0.13264,0.67371,0.1498
0.23567,0.13315,0.67357,0.14966
0.23593,0.13361,0.67343,0.1497
0.23582,0.1336,0.67358,0.14994
0.23561,0.13324,0.6739,0.1502
0.23562,0.13309,0.67408,0.15033
0.2358,0.13345,0.67402,0.15042
0.2359,0.13409,0.67393,0.15068
0.23582,0.13463,0.67398,0.15127
0.2357,0.13494,0.67415,0.15204
0.23569,0.13515,0.67426,0.15266
0.23579,0.1353,0.67425,0.15286
0.23588,0.13528,0.6742,0.1527
0.23589,0.13513,0.6742,0.15247
0.23587,0.13508,0.67422,0.15244
0.23588,0.13535,0.6742,0.15261
0.23592,0.13575,0.67413,0.15281
0.23597,0.1359,0.67412,0.15294
